date,city,vegetable,wholesale_price,volume_kg,origin_province
2020-01-23,Chengdu,茄子,4.94,1581,Hebei
2020-01-24,Chengdu,茄子,4.88,1647,Shandong
2020-01-25,Chengdu,茄子,5.83,1132,Hebei
2020-01-26,Chengdu,茄子,5.3,1512,Shandong
2020-01-27,Chengdu,茄子,5.24,1492,Hebei
2020-01-28,Chengdu,茄子,5.43,1568,Henan
2020-01-29,Chengdu,茄子,5.57,1624,Hebei
2020-01-30,Chengdu,茄子,5.16,1842,Hebei
2020-01-31,Chengdu,茄子,5.22,1639,Sichuan
2020-02-01,Chengdu,茄子,6.55,1262,Hebei
2020-02-02,Chengdu,茄子,6.03,1301,Hebei
2020-02-03,Chengdu,茄子,5.34,1506,Sichuan
2020-02-04,Chengdu,茄子,5.83,1248,Shandong
2020-02-05,Chengdu,茄子,5.7,1274,Sichuan
2020-02-06,Chengdu,茄子,5.22,1466,Hebei
2020-02-07,Chengdu,茄子,5.18,1443,Hebei
2020-02-08,Chengdu,茄子,6.38,1289,Sichuan
2020-02-09,Chengdu,茄子,5.15,1649,Henan
2020-02-10,Chengdu,茄子,4.67,1534,Sichuan
2020-02-11,Chengdu,茄子,6.17,1462,Henan
2020-02-12,Chengdu,茄子,5.53,1398,Sichuan
2020-02-13,Chengdu,茄子,4.72,2136,Hebei
2020-02-14,Chengdu,茄子,5.42,1564,Sichuan
2020-02-15,Chengdu,茄子,6.04,1435,Shandong
2020-02-16,Chengdu,茄子,5.55,1322,Shandong
2020-02-17,Chengdu,茄子,5.31,1525,Sichuan
2020-02-18,Chengdu,茄子,5.07,1846,Henan
2020-02-19,Chengdu,茄子,4.94,1691,Hebei
2020-02-20,Chengdu,茄子,4.86,1841,Shandong
2020-02-21,Chengdu,茄子,5.17,1612,Shandong
2020-02-22,Chengdu,茄子,5.39,1511,Sichuan
2020-02-23,Chengdu,茄子,5.1,1415,Hebei
2020-02-24,Chengdu,茄子,5.24,1476,Shandong
2020-02-25,Chengdu,茄子,4.84,1585,Guangdong
2020-02-26,Chengdu,茄子,5.49,1507,Guangdong
2020-02-27,Chengdu,茄子,5.46,1696,Guangdong
2020-02-28,Chengdu,茄子,4.99,1684,Hebei
2020-02-29,Chengdu,茄子,5.1,1465,Sichuan
2020-03-01,Chengdu,茄子,5.2,1598,Hebei
2020-03-02,Chengdu,茄子,5.14,1551,Guangdong
2020-03-03,Chengdu,茄子,4.95,1481,Hebei
2020-03-04,Chengdu,茄子,5.13,1567,Sichuan
2020-03-05,Chengdu,茄子,4.86,1496,Henan
2020-03-06,Chengdu,茄子,5.31,1551,Henan
2020-03-07,Chengdu,茄子,5.79,1149,Henan
2020-03-08,Chengdu,茄子,5.55,1337,Henan
2020-03-09,Chengdu,茄子,5.46,1373,Guangdong
2020-03-10,Chengdu,茄子,5.07,1717,Sichuan
2020-03-11,Chengdu,茄子,5.03,1405,Sichuan
2020-03-12,Chengdu,茄子,5.28,1603,Shandong
2020-03-13,Chengdu,茄子,5.5,1327,Guangdong
2020-03-14,Chengdu,茄子,5.11,1472,Hebei
2020-03-15,Chengdu,茄子,5.47,1467,Henan
2020-03-16,Chengdu,茄子,5.7,1296,Guangdong
2020-03-17,Chengdu,茄子,5.72,1169,Guangdong
2020-03-18,Chengdu,茄子,5.97,1286,Henan
2020-03-19,Chengdu,茄子,5.64,1393,Shandong
2020-03-20,Chengdu,茄子,5.43,1624,Guangdong
2020-03-21,Chengdu,茄子,6.01,1382,Henan
2020-03-22,Chengdu,茄子,5.66,1454,Hebei
2020-03-23,Chengdu,茄子,5.57,1288,Hebei
2020-03-24,Chengdu,茄子,5.06,1811,Sichuan
2020-03-25,Chengdu,茄子,5.07,1253,Hebei
2020-03-26,Chengdu,茄子,5.46,1582,Hebei
2020-03-27,Chengdu,茄子,5.83,1276,Shandong
2020-03-28,Chengdu,茄子,6.08,1150,Sichuan
2020-03-29,Chengdu,茄子,5.58,1703,Shandong
2020-03-30,Chengdu,茄子,5.94,1504,Shandong
2020-03-31,Chengdu,茄子,5.18,1354,Guangdong
2020-04-01,Chengdu,茄子,4.99,1601,Shandong
2020-04-02,Chengdu,茄子,5.06,1682,Hebei
2020-04-03,Chengdu,茄子,5.5,1301,Henan
2020-04-04,Chengdu,茄子,5.69,1197,Sichuan
2020-04-05,Chengdu,茄子,5.19,1784,Guangdong
2020-04-06,Chengdu,茄子,5.95,1271,Shandong
2020-04-07,Chengdu,茄子,4.78,1874,Henan
2020-04-08,Chengdu,茄子,5.55,1613,Henan
2020-04-09,Chengdu,茄子,5.15,2012,Shandong
2020-04-10,Chengdu,茄子,5.31,1487,Sichuan
2020-04-11,Chengdu,茄子,6.28,1008,Hebei
2020-04-12,Chengdu,茄子,5.33,1453,Guangdong
2020-04-13,Chengdu,茄子,5.59,1489,Sichuan
2020-04-14,Chengdu,茄子,5.91,1411,Sichuan
2020-04-15,Chengdu,茄子,6.23,1405,Shandong
2020-04-16,Chengdu,茄子,5.75,1508,Henan
2020-04-17,Chengdu,茄子,5.38,1278,Henan
2020-04-18,Chengdu,茄子,5.44,1243,Henan
2020-04-19,Chengdu,茄子,5.4,1374,Hebei
2020-04-20,Chengdu,茄子,5.08,1450,Sichuan
2020-04-21,Chengdu,茄子,5.19,1472,Hebei
2020-04-22,Chengdu,茄子,4.69,1693,Henan
2020-04-23,Chengdu,茄子,5.58,1485,Sichuan
2020-04-24,Chengdu,茄子,5.54,1669,Guangdong
2020-04-25,Chengdu,茄子,5.72,1371,Sichuan
2020-04-26,Chengdu,茄子,5.91,1390,Shandong
2020-04-27,Chengdu,茄子,5.34,1455,Hebei
2020-04-28,Chengdu,茄子,5.14,1592,Shandong
2020-04-29,Chengdu,茄子,5.12,1510,Sichuan
2020-04-30,Chengdu,茄子,5.34,1452,Henan
2020-05-01,Chengdu,茄子,5.02,1847,Guangdong
2020-05-02,Chengdu,茄子,5.3,1352,Hebei
2020-05-03,Chengdu,茄子,5.47,1135,Guangdong
2020-05-04,Chengdu,茄子,5.61,1241,Sichuan
2020-05-05,Chengdu,茄子,5.67,1496,Hebei
2020-05-06,Chengdu,茄子,5.28,1580,Hebei
2020-05-07,Chengdu,茄子,5.21,1598,Guangdong
2020-05-08,Chengdu,茄子,5.39,1674,Hebei
2020-05-09,Chengdu,茄子,5.1,1141,Shandong
2020-05-10,Chengdu,茄子,5.11,1681,Shandong
2020-05-11,Chengdu,茄子,5.31,1784,Hebei
2020-05-12,Chengdu,茄子,5.28,1732,Hebei
2020-05-13,Chengdu,茄子,5.09,1091,Henan
2020-05-14,Chengdu,茄子,5.11,1522,Henan
2020-05-15,Chengdu,茄子,5.54,1342,Hebei
2020-05-16,Chengdu,茄子,4.99,1659,Hebei
2020-05-17,Chengdu,茄子,4.98,1599,Guangdong
2020-05-18,Chengdu,茄子,5.48,1514,Shandong
2020-05-19,Chengdu,茄子,4.71,1869,Guangdong
2020-05-20,Chengdu,茄子,5.11,1639,Sichuan
2020-05-21,Chengdu,茄子,4.44,1921,Shandong
2020-05-22,Chengdu,茄子,4.82,1634,Guangdong
2020-05-23,Chengdu,茄子,5.07,1320,Sichuan
2020-05-24,Chengdu,茄子,5.17,1718,Shandong
2020-05-25,Chengdu,茄子,4.96,1325,Shandong
2020-05-26,Chengdu,茄子,5.24,1669,Henan
2020-05-27,Chengdu,茄子,4.35,1859,Henan
2020-05-28,Chengdu,茄子,5.16,1656,Hebei
2020-05-29,Chengdu,茄子,4.81,1708,Henan
2020-05-30,Chengdu,茄子,5.32,1684,Hebei
2020-05-31,Chengdu,茄子,4.82,2028,Guangdong
2020-06-01,Chengdu,茄子,5.16,1251,Sichuan
2020-06-02,Chengdu,茄子,4.89,1682,Sichuan
2020-06-03,Chengdu,茄子,5.01,1718,Sichuan
2020-06-04,Chengdu,茄子,4.98,1829,Henan
2020-06-05,Chengdu,茄子,4.65,1997,Guangdong
2020-06-06,Chengdu,茄子,4.6,1360,Henan
2020-06-07,Chengdu,茄子,4.99,1369,Shandong
2020-06-08,Chengdu,茄子,4.8,1706,Hebei
2020-06-09,Chengdu,茄子,4.41,1782,Guangdong
2020-06-10,Chengdu,茄子,4.52,1436,Hebei
2020-06-11,Chengdu,茄子,4.56,1536,Henan
2020-06-12,Chengdu,茄子,4.23,2119,Henan
2020-06-13,Chengdu,茄子,4.74,1785,Shandong
2020-06-14,Chengdu,茄子,4.75,1909,Hebei
2020-06-15,Chengdu,茄子,5.06,1713,Guangdong
2020-06-16,Chengdu,茄子,4.04,1904,Hebei
2020-06-17,Chengdu,茄子,4.36,1735,Guangdong
2020-06-18,Chengdu,茄子,4.61,1563,Sichuan
2020-06-19,Chengdu,茄子,4.65,1828,Shandong
2020-06-20,Chengdu,茄子,4.52,1691,Guangdong
2020-06-21,Chengdu,茄子,4.52,1505,Guangdong
2020-06-22,Chengdu,茄子,3.83,2022,Shandong
2020-06-23,Chengdu,茄子,4.55,2065,Henan
2020-06-24,Chengdu,茄子,4.09,1744,Hebei
2020-06-25,Chengdu,茄子,4.66,1664,Shandong
2020-06-26,Chengdu,茄子,4.59,1960,Shandong
2020-06-27,Chengdu,茄子,4.48,1795,Shandong
2020-06-28,Chengdu,茄子,3.71,1990,Sichuan
2020-06-29,Chengdu,茄子,4.64,1754,Sichuan
2020-06-30,Chengdu,茄子,4.27,1811,Sichuan
2020-07-01,Chengdu,茄子,4.05,2152,Guangdong
2020-07-02,Chengdu,茄子,4.8,2077,Henan
2020-07-03,Chengdu,茄子,4.32,1508,Sichuan
2020-07-04,Chengdu,茄子,4.44,1615,Sichuan
2020-07-05,Chengdu,茄子,4.43,1699,Shandong
2020-07-06,Chengdu,茄子,4.06,1756,Sichuan
2020-07-07,Chengdu,茄子,4.21,1983,Sichuan
2020-07-08,Chengdu,茄子,4.37,1724,Henan
2020-07-09,Chengdu,茄子,4.15,2001,Shandong
2020-07-10,Chengdu,茄子,4.26,1780,Henan
2020-07-11,Chengdu,茄子,4.05,1612,Hebei
2020-07-12,Chengdu,茄子,3.98,1814,Henan
2020-07-13,Chengdu,茄子,3.84,1962,Guangdong
2020-07-14,Chengdu,茄子,4.09,2018,Guangdong
2020-07-15,Chengdu,茄子,4.49,1612,Hebei
2020-07-16,Chengdu,茄子,3.75,2365,Shandong
2020-07-17,Chengdu,茄子,4.14,2229,Shandong
2020-07-18,Chengdu,茄子,3.75,2231,Sichuan
2020-07-19,Chengdu,茄子,4.39,1528,Hebei
2020-07-20,Chengdu,茄子,3.92,1879,Hebei
2020-07-21,Chengdu,茄子,3.99,1740,Henan
2020-07-22,Chengdu,茄子,3.74,2057,Guangdong
2020-07-23,Chengdu,茄子,3.68,2337,Sichuan
2020-07-24,Chengdu,茄子,3.64,2545,Hebei
2020-07-25,Chengdu,茄子,3.72,2341,Henan
2020-07-26,Chengdu,茄子,4.24,1724,Sichuan
2020-07-27,Chengdu,茄子,4.15,2124,Guangdong
2020-07-28,Chengdu,茄子,3.53,1889,Hebei
2020-07-29,Chengdu,茄子,3.58,2045,Hebei
2020-07-30,Chengdu,茄子,4.0,1636,Hebei
2020-07-31,Chengdu,茄子,3.96,1663,Shandong
2020-08-01,Chengdu,茄子,3.7,2799,Guangdong
2020-08-02,Chengdu,茄子,3.58,1897,Hebei
2020-08-03,Chengdu,茄子,3.8,1986,Henan
2020-08-04,Chengdu,茄子,4.14,2014,Sichuan
2020-08-05,Chengdu,茄子,4.07,1996,Shandong
2020-08-06,Chengdu,茄子,2.86,3166,Sichuan
2020-08-07,Chengdu,茄子,3.01,2488,Shandong
2020-08-08,Chengdu,茄子,3.4,2261,Sichuan
2020-08-09,Chengdu,茄子,3.54,2279,Henan
2020-08-10,Chengdu,茄子,3.56,1975,Guangdong
2020-08-11,Chengdu,茄子,3.36,2354,Sichuan
2020-08-12,Chengdu,茄子,2.91,3130,Guangdong
2020-08-13,Chengdu,茄子,3.1,2635,Sichuan
2020-08-14,Chengdu,茄子,3.12,2336,Guangdong
2020-08-15,Chengdu,茄子,3.16,2633,Guangdong
2020-08-16,Chengdu,茄子,3.62,2428,Guangdong
2020-08-17,Chengdu,茄子,2.96,2744,Sichuan
2020-08-18,Chengdu,茄子,3.35,2682,Guangdong
2020-08-19,Chengdu,茄子,3.73,2387,Guangdong
2020-08-20,Chengdu,茄子,2.68,3279,Hebei
2020-08-21,Chengdu,茄子,2.56,2979,Hebei
2020-08-22,Chengdu,茄子,3.7,2314,Henan
2020-08-23,Chengdu,茄子,4.07,2333,Shandong
2020-08-24,Chengdu,茄子,2.95,2699,Sichuan
2020-08-25,Chengdu,茄子,3.1,2566,Sichuan
2020-08-26,Chengdu,茄子,3.63,2136,Sichuan
2020-08-27,Chengdu,茄子,2.51,3172,Sichuan
2020-08-28,Chengdu,茄子,2.63,3147,Hebei
2020-08-29,Chengdu,茄子,3.22,2862,Henan
2020-08-30,Chengdu,茄子,2.92,2576,Shandong
2020-08-31,Chengdu,茄子,3.17,2509,Henan
2020-09-01,Chengdu,茄子,3.45,2354,Hebei
2020-09-02,Chengdu,茄子,2.8,2259,Guangdong
2020-09-03,Chengdu,茄子,2.69,2234,Guangdong
2020-09-04,Chengdu,茄子,3.37,2874,Hebei
2020-09-05,Chengdu,茄子,3.71,2321,Guangdong
2020-09-06,Chengdu,茄子,3.14,2594,Hebei
2020-09-07,Chengdu,茄子,3.28,2795,Sichuan
2020-09-08,Chengdu,茄子,2.87,3037,Guangdong
2020-09-09,Chengdu,茄子,3.08,2135,Hebei
2020-09-10,Chengdu,茄子,2.62,3642,Henan
2020-09-11,Chengdu,茄子,2.95,2405,Hebei
2020-09-12,Chengdu,茄子,2.66,3220,Hebei
2020-09-13,Chengdu,茄子,2.82,2672,Hebei
2020-09-14,Chengdu,茄子,3.45,2117,Guangdong
2020-09-15,Chengdu,茄子,2.75,3081,Guangdong
2020-09-16,Chengdu,茄子,2.98,2518,Henan
2020-09-17,Chengdu,茄子,3.46,2251,Sichuan
2020-09-18,Chengdu,茄子,3.18,2468,Sichuan
2020-09-19,Chengdu,茄子,3.1,2603,Sichuan
2020-09-20,Chengdu,茄子,3.64,2214,Guangdong
2020-09-21,Chengdu,茄子,2.98,2947,Sichuan
2020-09-22,Chengdu,茄子,3.21,2593,Henan
2020-09-23,Chengdu,茄子,2.91,2826,Hebei
2020-09-24,Chengdu,茄子,3.32,2270,Hebei
2020-09-25,Chengdu,茄子,3.15,3049,Henan
2020-09-26,Chengdu,茄子,2.55,2964,Hebei
2020-09-27,Chengdu,茄子,3.33,2282,Sichuan
2020-09-28,Chengdu,茄子,3.21,2652,Sichuan
2020-09-29,Chengdu,茄子,2.69,3979,Hebei
2020-09-30,Chengdu,茄子,2.24,3989,Henan
2020-10-01,Chengdu,茄子,3.13,2001,Sichuan
2020-10-02,Chengdu,茄子,3.41,1965,Shandong
2020-10-03,Chengdu,茄子,2.85,2608,Shandong
2020-10-04,Chengdu,茄子,3.51,2273,Shandong
2020-10-05,Chengdu,茄子,3.22,2649,Guangdong
2020-10-06,Chengdu,茄子,3.01,2328,Sichuan
2020-10-07,Chengdu,茄子,3.16,2519,Hebei
2020-10-08,Chengdu,茄子,1.96,4409,Sichuan
2020-10-09,Chengdu,茄子,3.45,2275,Shandong
2020-10-10,Chengdu,茄子,3.42,2763,Shandong
2020-10-11,Chengdu,茄子,3.16,2427,Guangdong
2020-10-12,Chengdu,茄子,3.28,2463,Shandong
2020-10-13,Chengdu,茄子,3.11,2533,Guangdong
2020-10-14,Chengdu,茄子,3.45,2568,Shandong
2020-10-15,Chengdu,茄子,2.95,2517,Sichuan
2020-10-16,Chengdu,茄子,2.9,2912,Guangdong
2020-10-17,Chengdu,茄子,3.0,2278,Guangdong
2020-10-18,Chengdu,茄子,3.27,2175,Hebei
2020-10-19,Chengdu,茄子,2.79,2598,Shandong
2020-10-20,Chengdu,茄子,2.83,2677,Henan
2020-10-21,Chengdu,茄子,3.1,2698,Hebei
2020-10-22,Chengdu,茄子,3.45,2359,Shandong
2020-10-23,Chengdu,茄子,3.53,2226,Hebei
2020-10-24,Chengdu,茄子,3.53,2170,Sichuan
2020-10-25,Chengdu,茄子,3.0,2560,Hebei
2020-10-26,Chengdu,茄子,3.51,2318,Guangdong
2020-10-27,Chengdu,茄子,3.2,2256,Sichuan
2020-10-28,Chengdu,茄子,3.39,2103,Hebei
2020-10-29,Chengdu,茄子,3.24,2790,Sichuan
2020-10-30,Chengdu,茄子,2.95,2290,Guangdong
2020-10-31,Chengdu,茄子,3.16,2643,Hebei
2020-11-01,Chengdu,茄子,3.69,2218,Hebei
2020-11-02,Chengdu,茄子,3.42,2333,Guangdong
2020-11-03,Chengdu,茄子,3.91,1698,Henan
2020-11-04,Chengdu,茄子,3.13,2655,Henan
2020-11-05,Chengdu,茄子,2.82,2576,Henan
2020-11-06,Chengdu,茄子,3.35,2069,Guangdong
2020-11-07,Chengdu,茄子,3.49,2049,Sichuan
2020-11-08,Chengdu,茄子,3.54,2301,Guangdong
2020-11-09,Chengdu,茄子,3.33,2231,Guangdong
2020-11-10,Chengdu,茄子,3.34,2156,Shandong
2020-11-11,Chengdu,茄子,3.54,2279,Sichuan
2020-11-12,Chengdu,茄子,3.58,2127,Hebei
2020-11-13,Chengdu,茄子,3.03,2940,Sichuan
2020-11-14,Chengdu,茄子,4.38,1862,Shandong
2020-11-15,Chengdu,茄子,3.18,2139,Sichuan
2020-11-16,Chengdu,茄子,3.98,2174,Sichuan
2020-11-17,Chengdu,茄子,3.65,2269,Guangdong
2020-11-18,Chengdu,茄子,3.43,2010,Hebei
2020-11-19,Chengdu,茄子,3.74,2125,Shandong
2020-11-20,Chengdu,茄子,2.39,3699,Guangdong
2020-11-21,Chengdu,茄子,3.4,2552,Shandong
2020-11-22,Chengdu,茄子,4.11,1987,Sichuan
2020-11-23,Chengdu,茄子,3.16,2639,Guangdong
2020-11-24,Chengdu,茄子,3.54,2070,Hebei
2020-11-25,Chengdu,茄子,3.85,2326,Sichuan
2020-11-26,Chengdu,茄子,3.52,2383,Guangdong
2020-11-27,Chengdu,茄子,3.77,2065,Shandong
2020-11-28,Chengdu,茄子,3.39,2445,Henan
2020-11-29,Chengdu,茄子,4.13,2207,Henan
2020-11-30,Chengdu,茄子,3.94,2016,Hebei
2020-12-01,Chengdu,茄子,4.06,1959,Guangdong
2020-12-02,Chengdu,茄子,3.8,2253,Shandong
2020-12-03,Chengdu,茄子,4.16,1773,Shandong
2020-12-04,Chengdu,茄子,3.69,2249,Hebei
2020-12-05,Chengdu,茄子,3.45,2457,Shandong
2020-12-06,Chengdu,茄子,4.3,1607,Shandong
2020-12-07,Chengdu,茄子,4.03,1941,Shandong
2020-12-08,Chengdu,茄子,3.71,1978,Hebei
2020-12-09,Chengdu,茄子,4.01,1882,Henan
2020-12-10,Chengdu,茄子,3.63,2367,Guangdong
2020-12-11,Chengdu,茄子,3.74,2333,Guangdong
2020-12-12,Chengdu,茄子,3.94,1976,Hebei
2020-12-13,Chengdu,茄子,4.27,1789,Hebei
2020-12-14,Chengdu,茄子,3.44,2423,Henan
2020-12-15,Chengdu,茄子,3.84,2119,Henan
2020-12-16,Chengdu,茄子,3.88,1862,Hebei
2020-12-17,Chengdu,茄子,4.54,1611,Henan
2020-12-18,Chengdu,茄子,4.01,1902,Guangdong
2020-12-19,Chengdu,茄子,4.86,1500,Guangdong
2020-12-20,Chengdu,茄子,4.55,1868,Shandong
2020-12-21,Chengdu,茄子,4.32,2023,Sichuan
2020-12-22,Chengdu,茄子,3.64,2345,Sichuan
2020-12-23,Chengdu,茄子,4.03,2167,Shandong
2020-12-24,Chengdu,茄子,4.0,2049,Guangdong
2020-12-25,Chengdu,茄子,4.04,2054,Guangdong
2020-12-26,Chengdu,茄子,4.18,1804,Henan
2020-12-27,Chengdu,茄子,4.13,2331,Guangdong
2020-12-28,Chengdu,茄子,4.75,1663,Guangdong
2020-12-29,Chengdu,茄子,3.91,1713,Shandong
2020-12-30,Chengdu,茄子,4.15,1936,Sichuan
2020-12-31,Chengdu,茄子,4.38,2252,Shandong
2021-01-01,Chengdu,茄子,4.05,2070,Shandong
2021-01-02,Chengdu,茄子,5.02,1549,Hebei
2021-01-03,Chengdu,茄子,4.62,1288,Hebei
2021-01-04,Chengdu,茄子,3.94,2269,Guangdong
2021-01-05,Chengdu,茄子,4.64,1494,Hebei
2021-01-06,Chengdu,茄子,4.67,1996,Guangdong
2021-01-07,Chengdu,茄子,4.71,1611,Shandong
2021-01-08,Chengdu,茄子,4.61,1861,Henan
2021-01-09,Chengdu,茄子,4.89,1714,Guangdong
2021-01-10,Chengdu,茄子,4.74,1865,Shandong
2021-01-11,Chengdu,茄子,4.72,1948,Henan
2021-01-12,Chengdu,茄子,5.22,1622,Henan
2021-01-13,Chengdu,茄子,5.13,1592,Guangdong
2021-01-14,Chengdu,茄子,4.86,1804,Shandong
2021-01-15,Chengdu,茄子,5.85,1335,Sichuan
2021-01-16,Chengdu,茄子,5.27,1724,Hebei
2021-01-17,Chengdu,茄子,4.8,1866,Hebei
2021-01-18,Chengdu,茄子,6.09,1340,Guangdong
2021-01-19,Chengdu,茄子,5.86,1520,Sichuan
2021-01-20,Chengdu,茄子,5.12,1773,Guangdong
2021-01-21,Chengdu,茄子,5.02,1550,Hebei
2021-01-22,Chengdu,茄子,5.45,1371,Henan
2021-01-23,Chengdu,茄子,5.24,1522,Sichuan
2021-01-24,Chengdu,茄子,5.89,1793,Sichuan
2021-01-25,Chengdu,茄子,5.36,1370,Henan
2021-01-26,Chengdu,茄子,5.46,1792,Henan
2021-01-27,Chengdu,茄子,5.78,1326,Hebei
2021-01-28,Chengdu,茄子,5.45,1556,Sichuan
2021-01-29,Chengdu,茄子,5.6,1435,Shandong
2021-01-30,Chengdu,茄子,5.55,1515,Guangdong
2021-01-31,Chengdu,茄子,6.44,1311,Henan
2021-02-01,Chengdu,茄子,6.22,1515,Shandong
2021-02-02,Chengdu,茄子,5.31,1436,Shandong
2021-02-03,Chengdu,茄子,4.81,1448,Sichuan
2021-02-04,Chengdu,茄子,5.92,1214,Henan
2021-02-05,Chengdu,茄子,5.71,1589,Hebei
2021-02-06,Chengdu,茄子,5.92,1507,Henan
2021-02-07,Chengdu,茄子,5.5,1659,Hebei
2021-02-08,Chengdu,茄子,6.33,1370,Shandong
2021-02-09,Chengdu,茄子,5.91,1410,Guangdong
2021-02-10,Chengdu,茄子,5.39,1694,Sichuan
2021-02-11,Chengdu,茄子,6.08,1103,Sichuan
2021-02-12,Chengdu,茄子,5.72,1315,Sichuan
2021-02-13,Chengdu,茄子,5.97,1302,Guangdong
2021-02-14,Chengdu,茄子,5.93,1328,Sichuan
2021-02-15,Chengdu,茄子,5.74,1397,Henan
2021-02-16,Chengdu,茄子,4.92,1749,Sichuan
2021-02-17,Chengdu,茄子,5.47,1608,Sichuan
2021-02-18,Chengdu,茄子,5.66,1486,Henan
2021-02-19,Chengdu,茄子,5.3,1248,Shandong
2021-02-20,Chengdu,茄子,5.37,1486,Hebei
2021-02-21,Chengdu,茄子,5.52,1571,Shandong
2021-02-22,Chengdu,茄子,5.38,1355,Sichuan
2021-02-23,Chengdu,茄子,5.31,1339,Sichuan
2021-02-24,Chengdu,茄子,5.43,1368,Henan
2021-02-25,Chengdu,茄子,5.66,1388,Hebei
2021-02-26,Chengdu,茄子,4.72,1622,Sichuan
2021-02-27,Chengdu,茄子,5.42,1602,Sichuan
2021-02-28,Chengdu,茄子,5.56,1660,Sichuan
2021-03-01,Chengdu,茄子,5.67,1448,Henan
2021-03-02,Chengdu,茄子,5.55,1265,Sichuan
2021-03-03,Chengdu,茄子,5.56,1545,Shandong
2021-03-04,Chengdu,茄子,5.68,1588,Shandong
2021-03-05,Chengdu,茄子,5.32,1479,Shandong
2021-03-06,Chengdu,茄子,6.24,1272,Henan
2021-03-07,Chengdu,茄子,6.22,1198,Sichuan
2021-03-08,Chengdu,茄子,5.07,1595,Guangdong
2021-03-09,Chengdu,茄子,5.27,1526,Hebei
2021-03-10,Chengdu,茄子,5.18,1420,Guangdong
2021-03-11,Chengdu,茄子,5.72,1584,Guangdong
2021-03-12,Chengdu,茄子,5.76,1499,Shandong
2021-03-13,Chengdu,茄子,5.69,1323,Henan
2021-03-14,Chengdu,茄子,6.11,1231,Hebei
2021-03-15,Chengdu,茄子,5.39,1396,Hebei
2021-03-16,Chengdu,茄子,5.47,1359,Hebei
2021-03-17,Chengdu,茄子,5.54,1605,Shandong
2021-03-18,Chengdu,茄子,5.34,1632,Henan
2021-03-19,Chengdu,茄子,5.43,1366,Henan
2021-03-20,Chengdu,茄子,5.92,1398,Hebei
2021-03-21,Chengdu,茄子,6.0,1380,Shandong
2021-03-22,Chengdu,茄子,6.63,1365,Henan
2021-03-23,Chengdu,茄子,5.7,1179,Hebei
2021-03-24,Chengdu,茄子,5.33,1605,Guangdong
2021-03-25,Chengdu,茄子,5.54,1602,Shandong
2021-03-26,Chengdu,茄子,5.38,1409,Hebei
2021-03-27,Chengdu,茄子,5.83,1380,Sichuan
2021-03-28,Chengdu,茄子,6.02,1328,Sichuan
2021-03-29,Chengdu,茄子,5.6,1411,Shandong
2021-03-30,Chengdu,茄子,5.71,1361,Sichuan
2021-03-31,Chengdu,茄子,5.95,1383,Shandong
2021-04-01,Chengdu,茄子,5.21,1787,Sichuan
2021-04-02,Chengdu,茄子,5.29,1599,Guangdong
2021-04-03,Chengdu,茄子,5.79,1492,Henan
2021-04-04,Chengdu,茄子,6.09,1335,Sichuan
2021-04-05,Chengdu,茄子,5.47,1513,Hebei
2021-04-06,Chengdu,茄子,5.81,1559,Shandong
2021-04-07,Chengdu,茄子,5.61,1340,Sichuan
2021-04-08,Chengdu,茄子,5.97,1316,Hebei
2021-04-09,Chengdu,茄子,5.24,1461,Henan
2021-04-10,Chengdu,茄子,5.65,1375,Guangdong
2021-04-11,Chengdu,茄子,5.89,1381,Henan
2021-04-12,Chengdu,茄子,5.83,1452,Guangdong
2021-04-13,Chengdu,茄子,5.61,1468,Guangdong
2021-04-14,Chengdu,茄子,5.39,1331,Sichuan
2021-04-15,Chengdu,茄子,5.51,1553,Shandong
2021-04-16,Chengdu,茄子,5.29,1568,Henan
2021-04-17,Chengdu,茄子,5.62,1530,Henan
2021-04-18,Chengdu,茄子,5.87,1520,Hebei
2021-04-19,Chengdu,茄子,5.05,1758,Hebei
2021-04-20,Chengdu,茄子,5.68,1361,Henan
2021-04-21,Chengdu,茄子,5.46,1419,Sichuan
2021-04-22,Chengdu,茄子,5.76,1305,Hebei
2021-04-23,Chengdu,茄子,5.29,1317,Hebei
2021-04-24,Chengdu,茄子,5.56,1442,Guangdong
2021-04-25,Chengdu,茄子,5.97,1335,Sichuan
2021-04-26,Chengdu,茄子,5.48,1531,Hebei
2021-04-27,Chengdu,茄子,5.18,1524,Sichuan
2021-04-28,Chengdu,茄子,5.51,1502,Henan
2021-04-29,Chengdu,茄子,6.12,1673,Henan
2021-04-30,Chengdu,茄子,5.9,1326,Guangdong
2021-05-01,Chengdu,茄子,5.76,1077,Guangdong
2021-05-02,Chengdu,茄子,5.74,1522,Guangdong
2021-05-03,Chengdu,茄子,5.95,1406,Guangdong
2021-05-04,Chengdu,茄子,5.84,1479,Sichuan
2021-05-05,Chengdu,茄子,5.72,1453,Hebei
2021-05-06,Chengdu,茄子,5.44,1427,Sichuan
2021-05-07,Chengdu,茄子,5.9,1304,Sichuan
2021-05-08,Chengdu,茄子,5.49,1353,Guangdong
2021-05-09,Chengdu,茄子,5.79,1323,Guangdong
2021-05-10,Chengdu,茄子,5.35,1636,Guangdong
2021-05-11,Chengdu,茄子,5.51,1226,Hebei
2021-05-12,Chengdu,茄子,5.35,1344,Henan
2021-05-13,Chengdu,茄子,4.9,1746,Guangdong
